Название,ID,Детальная картинка,Детальное описание,Минимальная цена,Рейтинг
Насос бензин 130-1106010 ЗИЛ-130 Пекар,15083,,Насос бензин 130-1106010 ЗИЛ-130 Пекар 1093,1260,
К68У-1107010-01 (комп. лев и прав),15084,,К68У-1107010-01 (комп. лев и прав),3130,
К68Д 1107010мотокарбюратор,15085,,К68Д 1107010мотокарбюратор,1540,
К65Ж мотокарбюратор (снегоход Буран),15086,,К65Ж мотокарбюратор (снегоход Буран),1600,
"К151 Ц УАЗ 33036,31512(ЗМЗ-4104.10)",15088,,"К151 Ц УАЗ 33036,31512(ЗМЗ-4104.10)",8250,
К151 У УАЗ -31512(ЗМЗ 4021.10),15089,,К151 У УАЗ -31512(ЗМЗ 4021.10),8250,
К151 Т Газель Карбюратор,15090,,К151 Т Газель Карбюратор,7440,
Ремкомлект К151 С 1107910,15091,,Ремкомлект К151 С 1107910,250,
К151 Л УАЗ 31601 Карбюратор,15092,,К151 Л УАЗ 31601 Карбюратор,8540,
"К151 И Газ 31029, Газель Карбюратор",15093,,"К151 И Газ 31029, Газель Карбюратор",7040,
К151 Е УАЗ (УМЗ 421.10) Карбюратор,15094,,К151 Е УАЗ (УМЗ 421.10) Карбюратор,7480,
"К151 Е -11 УАЗ (УМЗ 421.10, 4218,10) Карбюратор",15095,,"К151 Е -11 УАЗ (УМЗ 421.10, 4218,10) Карбюратор",9780,
"К151 Д Газель (ЗМЗ 4061.10,4063.10) Карбюратор",15096,,"К151 Д Газель (ЗМЗ 4061.10,4063.10) Карбюратор",250,
"К151 ГАЗ-3102,31029,3110 (ЗМЗ 4025,4026)Карбюратор",15097,,"К151 ГАЗ-3102,31029,3110 (ЗМЗ 4025,4026)Карбюратор",6970,
"К151 В УАЗ ( кроме 3153,3160)Карбюратор",15098,,"К151 В УАЗ ( кроме 3153,3160)Карбюратор",6110,
"К135 МУ ГАЗ ,ПАЗ,КАВЗ,САЗ(ЗМЗ 53,511,523,513,10)",15099,,"К135 МУ ГАЗ ,ПАЗ,КАВЗ,САЗ(ЗМЗ 53,511,523,513,10)",8020,
"К135 Д а/м ПАЗ-3205, 3206 Карбюратор",15100,,"К135 Д а/м ПАЗ-3205, 3206 Карбюратор",11320,
"К135 ГАЗ -53,66,71,ГАЗ 3307,ПАЗ Карбюратор",15101,,"К135 ГАЗ -53,66,71,ГАЗ 3307,ПАЗ Карбюратор",7440,
"К135 Г Карбюратор ПАЗ-3205,3206,ГАЗ-3307,3308",15102,,"К135 Г Карбюратор ПАЗ-3205,3206,ГАЗ-3307,3308",10780,
К135 1107920 Карбюратор ЗИЛ 130,15103,,К135 - 920 Карбюратор ЗИЛ 130,7080,
"К131 А УАЗ-452,469(УМЗ-451М,417)",15104,,"К131 А УАЗ-452,469(УМЗ-451М,417)",5010,
"К126 И Карбюратор ГАЗ-52-01,04",15105,,"К126 И Карбюратор ГАЗ-52-01,04",5010,
"К126 ГУ УАЗ -452-469-3151(УМЗ 4178.10,4179.10.)",15106,,"К126 ГУ УАЗ -452-469-3151(УМЗ 4178.10,4179.10.)",4540,
"К126 ГМ ГАЗ -24-10,24-11,РАФ,ЕРАЗ(ЗМЗ 402.10,421.)",15107,,"К126 ГМ ГАЗ -24-10,24-11,РАФ,ЕРАЗ(ЗМЗ 402.10,421.)",4920,
К126 БГ Карбюратор ГАЗ-53,15108,,К126 БГ Карбюратор ГАЗ-53,7592,
"К125Л Карбюратор для Т-130, Д-160,108 пусковой двиг. ПУ 23 (Пекар)",15109,,"К125Л Карбюратор для Т-130, Д-160,108 пусковой двиг. ПУ 23 (Пекар)",5670,
7405-1109560 Фильтр воздушный а/м Камского автозавода,15110,,7405-1109560 Фильтр воздушный а/м Камского автозавода,630,
7405-1012040 Фильтр масляный для а/м Камского автозавода.,15111,,7405-1012040 Фильтр масляный для а/м Камского автозавода.,190,
5320-8105165 Кран отопителя,15112,,5320-8105165 Кран отопителя,220,
4331-3414058-10 НАКОНЕЧНИК РУЛЕВОЙ правый,15113,,4331-3414059-10 НАКОНЕЧНИК РУЛЕВОЙ левый,1130,
4062-100-18 дроссельные патрубки 4216 с датчиком арзамас,15114,,4062-100-18 дроссельные патрубки 4216 с датчиком арзамас,1910,
4062-100-17 дроссель с датчиком дв 4216 с датч йошкар ола,15115,,4062-100-17 дроссель с датчиком дв 4216 с датч йошкар ола,1910,
"4062-100-13 дроссель с датчиком ЗМЗ -409,40522",15116,,"4062-100-13 дроссель с датчиком ЗМЗ -409,40522",1910,
"4062-100-12 дроссельные патрубки УМЗ -4201,10",15117,,"4062-100-12 дроссельные патрубки УМЗ -4201,10",1910,
4062-100-11 дроссельные патрубки,15118,,4062-100-11 дроссельные патрубки,1910,
"4062-100-02 дроссель с датчиком ГАЗ 3102,3110",15119,,"4062-100-02 дроссель с датчиком ГАЗ 3102,3110",1840,
"38.3780 электровентилятор охлаждения Газель 405,406 Пекар (1630,00)",15121,,"38.3780 электровентилятор охлаждения Газель 405,406 Пекар",1870,
Якорь СТ230Р-3708200 (Евро-2),15122,,Якорь СТ230Р-3708200 (Евро-2),1730,
Якорь СТ230-3708200 АВТОМАГНАТ,15123,,Якорь СТ230-3708200 АВТОМАГНАТ,2460,
Якорь СТ142-3708200,15124,,Якорь СТ142-3708200,7550,
Якорь 7402.3708200,15125,,Якорь 7402.3708200,3680,
Якорь 42.3708200 АВТОМАГНАТ,15126,,Якорь 42.3708200 АВТОМАГНАТ,1810,
Щетка стартера 42.3708/422.3708 АВТОМАГНАТ,15127,,Щетка стартера 42.3708/422.3708 АВТОМАГНАТ,360,
"Стартер СТ230А1-10 АВТОМАГНАТ ГАЗ-53, -66, ПАЗ",15129,,"Стартер СТ230А1-10 АВТОМАГНАТ ГАЗ-53, -66, ПАЗ",6630,
"Стартер СТ230А1-10 ГАЗ-53, -66, ПАЗ (БАТЭ)",15130,,"Стартер СТ230А1-10 ГАЗ-53, -66, ПАЗ (БАТЭ)",8540,
"Стартер СТ142-Т - 10 МАЗ, КрАЗ с двиг. ЯМЗ 236, 238 и мод.",15131,,"Стартер СТ142Т- 10 МАЗ, КрАЗ с дв.ЯМЗ 236, 238",20260,
"Стартер СТ142Б2-3708000 (24 В/8,2 кВт) а/м Камского автозавода, Урал, ЗиЛ, КАЗ, автобусы ЛиАЗ, ЛАЗ, тракторы, комбайны, спецтехника",15132,,"Стартер СТ142Б2-3708000 (24 В/8,2 кВт) а/м Камского автозавода, Урал, ЗиЛ, КАЗ, автобусы ЛиАЗ, ЛАЗ, тракторы, комбайны, спецтехника",10379,3.3
"Стартер СТ142Б2-3708 (24 В/8,2 кВт) а/м Камского автозавода, Урал, ЗиЛ, КАЗ, автобусы ЛиАЗ, ЛАЗ, тракторы, комбайны, спецтехника (АВТОМАГНАТ)",15134,,"Стартер СТ142Б2-3708 (24 В/8,2 кВт) а/м Камского автозавода, Урал, ЗиЛ, КАЗ, автобусы ЛиАЗ, ЛАЗ, тракторы, комбайны, спецтехника (АВТОМАГНАТ)",13390,
Стартер СТ142-3708-10 для а/м Камского автозавода с двиг. ЕВРО (Марк),15135,,Стартер СТ142-3708-10 для а/м Камского автозавода с двиг. ЕВРО (Марк),14950,
"Стартер 74.3708000 (аналог СТ142М) 12В, 3,6 кВТ (БАТЭ)",15137,,"Стартер 74.3708000 (аналог СТ142М) 12В, 3,6 кВТ (БАТЭ)",9920,
Стартер 6512.3708000 (аналог 42.3708-) редукторный,15138,,Стартер 6512.3708000 (аналог 42.3708-) редукторный,6030,
Стартер 6502.3708000 (аналог 422.3708-01) редукторный БАТЭ,15139,,Стартер 6502.3708000 (аналог 422.3708-01) редукторный БАТЭ,6030,
Стартер 5432.3708-10 для а/м Камского автозавода (аналог СТ142-Б2) (БАТЭ),15140,,Стартер 5432.3708-10 для а/м Камского автозавода (аналог СТ142-Б2),14580,
"Стартер 5432.3708 стартер ЯМЗ 656,658, и мод. (10 зуб. модуль 3,75)",15142,,"Стартер 5432.3708 стартер ЯМЗ 656,658, и мод. (10 зуб. модуль 3,75) ЯМЗ 236,238 с 2006",14510,
Стартер 5404.3708000 -10 24В редукт.дв.Д-260 большой шаг,15143,,Стартер 5404.3708000 -10 24В редукт.дв.Д-260 большой шаг,10330,
"Стартер 5404.3708000 24В редукт.дв.Д-245, 260",15144,,"Стартер 5404.3708000 24В редукт.дв.Д-245, 260",10410,
"Стартер 5121.3708000 2110, Калина, Приора (дв. с ЭСУД) 1,4 кВт",15146,,"Стартер 5121.3708000 2110, Калина, Приора (дв. с ЭСУД) 1,4 кВт",5670,
"Стартер 5112.3708000 Д406, 409 редукторный",15147,,"Стартер 5112.3708000 Д406, 409 редукторный",6030,
Стартер 426.3708000 ВАЗ 2108-2109,15148,,Стартер 426.3708000 ВАЗ 2108-2109,4360,
"Стартер 422.3708 (402 дв.) АВТОМАГНАТ (12В/1,7кВт)",15149,,"Стартер 422.3708 (402 дв.) АВТОМАГНАТ (12В/1,7кВт)",4560,
Стартер 42.3708-11 ГАЗ с дв.ЗМЗ-406 (БАТЭ),15150,,Стартер 42.3708-11 ГАЗ с дв.ЗМЗ-406 (БАТЭ),4890,
"Стартер 42.3708 УАЗ, ГАЗ АВТОМАГНАТ",15151,,"Стартер 42.3708 УАЗ, ГАЗ (402) АВТОМАГНАТ",4360,
"Стартер 3212.3708000 (дв. СМД-23,-31,-31А и мод., комбайны 'Дон')",15152,,"Стартер 3212.3708000 (дв. СМД-23,-31,-31А и мод., комбайны 'Дон')",21900,
"Стартер 3002.370800 (дв. ММЗ:Д260.5, Д260.7, Д265 и модификации)",15153,,"Стартер 3002.370800 (дв. ММЗ:Д260.5, Д260.7, Д265 и модификации)",15230,
Стартер 2107.3708010-01,15154,,Стартер 2107.3708010-01,4280,
"Реле СТ230Б2-800-10 ЗИЛ-130,(БАТЭ)",15155,,"Реле СТ230Б2-800-10 ЗИЛ-130, (БАТЭ)",1390,
Реле СТ230Б-3708800-10 Газ Паз,15156,,Реле СТ230Б-3708800-10 Газ Паз,1240,
Реле СТ230А-3708800,15157,,Реле СТ230А-3708800,1500,
Реле СТ142Н-3708800,15158,,Реле СТ142Н-3708800,2810,
Реле СТ142М-3708800,15159,,Реле СТ142М-3708800,2680,
Реле СТ142Б-3708800 (Москва),15160,,Реле СТ142Б-3708800 (Москва),2690,
Реле 7402.3708800,15161,,Реле 7402.3708800,1870,
Реле 74.3708800,15162,,Реле 74.3708800,1670,
Реле 5112.3708800,15163,,Реле 5112.3708800,1130,
Реле 426.3708800,15164,,Реле 426.3708800,1090,
Реле 422.3708800,15165,,Реле 422.3708800,1100,
Реле 42.3708800-11,15166,,Реле 42.3708800-11,1120,
Привод стартера Москвич 412,15167,,Привод стартера Москвич 412,350,
Привод СТ230Р-3708600 (Стартер СТ230Р),15168,,Привод СТ230Р-3708600 (Стартер СТ230Р),350,
Привод 7402-3708600 БАТЭ,15169,,Привод 7402.3708600,840,
Привод СТ230-3708600-01 (стартер СТ230А1),15170,,"Привод (бендикс) СТ230-600-01 ГАЗ 2410, 66, ПАЗ",830,
Привод (бендикс) СТ142М-3708600,15171,,Привод (бендикс) СТ142М-3708600,950,
Привод (бендикс) СТ142Б-3708600 МАРК,15172,,Привод (бендикс) СТ142Б-3708600 МАРК,664,
Привод (бендикс) СТ142Б-3708600 АВТОМАГНАТ,15173,,Привод (бендикс) СТ142Б-3708600 АВТОМАГНАТ,690,
Привод (бендикс) СТ142Б-3708600,15174,,Привод (бендикс) СТ142Б-3708600,1550,
Привод (бендикс) 6502.3708600 ЗМЗ-402 (БАТЭ),15175,,Привод (бендикс) 6502.3708600 ЗМЗ-402 (БАТЭ),760,
Привод (бендикс) 5112.3708-600 ЗМЗ-406 (БАТЭ),15176,,Привод (бендикс) 5112.3708-600 ЗМЗ-406 (БАТЭ),730,
Привод (бендикс) 2111.-600,15177,,Привод (бендикс) 2111.-600,620,
"Генератор 3282М.3771000 УАЗ (УМЗ-4219,13), ГАЗ (УМЗ) 14В, 90А г Борисов 13 мм",15178,,"Генератор 3282М.3771000 УАЗ (УМЗ-4219,13), ГАЗ (УМЗ) 14В, 90А г Борисов 13 мм",5140,
"Генератор 3282М.3771000 АВТОМАГНАТ УАЗ (УМЗ-4219,13), ГАЗ (УМЗ) 14/90 13 мм",15179,,"Генератор 3282М.3771000 АВТОМАГНАТ УАЗ (УМЗ-4219,13), ГАЗ (УМЗ 1руч(13).",3570,
"Генератор 3282М.3771000 -10 АВТОМАГНАТ УАЗ (УМЗ-4219,13), ГАЗ (УМЗ) 14/90",15180,,"Генератор 3282М.3771000 - 10 АВТОМАГНАТ УАЗ (УМЗ-4219,13), ГАЗ (УМЗ )",3570,
"Генератор 3282.3771000 УАЗ (УМЗ-4219,13), ГАЗ (УМЗ) 14/90 АВТОМАГНАТ",15182,,"Генератор 3282.3771000 (90А) УАЗ АВТОМАГНАТ УМЗ-4219,13), ГАЗ (УМЗ 1руч.",3570,
Генератор 3272..3771000 (МАЗ дв. ЯМЗ 530) 28/90А,15183,,Генератор 3272..3771000 (МАЗ дв. ЯМЗ 530) 28/90А,6260,
Генератор 3252.3771000-50 (ямз Евро 3) 28/90А усил. крепл. МАЗ,15184,,Генератор 3252.3771000-50 (ямз Евро 3) 28/90А усил. крепл. МАЗ,7270,
"Генератор 3252 3771000 (28 В/90 А) ЯМЗ-236/238, евро 3",15185,,"Генератор 3252 3771000 (28 В/90 А) ЯМЗ-236/238, евро 3",7270,
Генератор 3232.3771-10 (28 В/60 А) Бычок Д245 Е-2 ММЗ,15186,,Генератор 3232.3771-10 (28 В/60 А) Бычок Д245 Е-2 ММЗ,5060,
"Генератор 3232.3771- 40 (28 В/60 А) дв. 740,10 740.50 (аналог Г273В1)",15187,,"Генератор 3232.3771- 40 (28 В/60 А) дв. 740,10 740.50 (аналог Г273В1)",5060,
"Генератор 3232.3771 (28 В/60 А) автомобили Камского автозавода с двиг. -740; МАЗ, УРАЛ с двиг. ЯМЗ-236, -238 (БАТЭ)",15188,,"Генератор 3232.3771 Характеристики: Габаритные размеры, мм: 250х200х150 Торговая марка: БАТЭ Напряжение, В: 28 Регулятор напряжения: Я222Б Тип охлаждения: наружный Ток, А: 60 Шкив: 2 ручья Вес: 5,6 кг Применяется: автомобили Камского автозавода с двигателем -740; МАЗ, УРАЛ с двигателем ЯМЗ-236, -238 Аналоги генератора: 1322.3771 (ПРАМО), Г273В2 (ЗиТ), 4242.3771-04",5060,
"Генератор 3212.3771-10 (90 А) ГАЗ УАЗ Евро 2,3, АВТОМАГНАТ",15189,,"Генератор 3212.3771-10 (90 А) ГАЗ УАЗ Евро 2,3, АВТОМАГНАТ",3510,
"Генератор 3212.3771-10 (90 А) ГАЗ с двиг. 405, 406 (euro 2) и -40524.10 (euro 3), УАЗ с дв. 409.10",15190,,"Генератор 3212.3771-10 (90 А) ГАЗ с двиг. 405, 406 (euro 2) и -40524.10 (euro 3), УАЗ с дв. 409.10",4730,
"Генератор 3212.3771 (90 А) ГАЗ ,УАЗ АВТОМАГНАТ",15191,,"Генератор 3212.3771 (90 А) ГАЗ ,УАЗ АВТОМАГНАТ",3510,
85у.13.050-1 бак верхний,15192,,85у.13.050-1 бак верхний,5530,
70у.1301.030 Бак верх.,15194,,70у.1301.030 Бак верх.,2020,
"55у.13.120 Бак радиатора нижний ТБ-1М, ТЛТ-100, ЛХТ-100",15195,,55у.13.120 Бак радиатора нижний ТЛТ-100; ТЛТ-100А; ЛХТ-100; ТБ-1М; ТБ-1МА,3230,
"55у.13.110 Бак радиатора верхний ТБ-1М, ТЛТ-100, ЛХТ-100",15196,,55у.13.110 Бак радиатора верхний ТЛТ-100; ТЛТ-100А; ЛХТ-100; ТБ-1М; ТБ-1МА,4000,
"Фонарь передний 112.02.22 (24В) а/м Камского автозавода, Урал, КрАЗ, УАЗ",15206,,"Фонарь передний 112.02.22 (24В) а/м Камского автозавода, Урал, КрАЗ, УАЗ",210,
